用户,是否看过,评分,评论时间,有用数,评论
他人之言,看过,推荐,2020-03-05 22:28:14,1,"导演视觉特效出身。
这种节奏挺有意思。联想电影 疾速追杀系列，嗜人之夜，极线杀手。血液+夜晚霓虹灯+节奏。还有像天地逃生 死亡飞车 饥饿游戏等直播式的。"
献齐,看过,2020-03-07 10:36:53, ,0,20200306周五下午  果然是不想被哈利波特束缚啊，各种放飞自我，剧情很水，动作画面很酷炫，所以不知道这是好还是不好。
第365天的打卡,看过,2020-03-04 18:49:23, ,0,预告片
夜路微雨,看过,还行,2020-03-04 16:48:25,0,从某种程度上来说，跟恐怖直播有点像，漫画感和游戏感都很强，但后半段有点拖沓，情节处理还不够drama
普通的胖子,看过,较差,2020-03-06 02:28:59,0,凑合吧
红烧忧郁丝,看过,推荐,2020-03-08 00:48:31,0,凯奇之子啊，已经想象不到拿着魔法棒的样子了
vidania,看过,2020-03-07 07:55:46, ,0,看得很开心哈哈。
wilco,看过,推荐,2020-03-02 23:05:30,1,全程嗑药似的暴力血腥爽片
粲然一笑,看过,还行,2020-03-03 19:50:10,0,挺有意思的电影，女主很飒，都没认出来原来是《准备好了吗？》里面的新娘。
WongSir_,看过,还行,2020-03-05 11:55:21,0,同样是屌丝逆袭、杀手、“我是你爸爸”梗，相比较一美主演的《通缉令》更好看，但哈利波特《腰间持枪》的美术风格非常出色。
梦里眠安,看过,推荐,2020-03-10 14:39:21,0,爽炸了！虽然剧情方面经不起推敲，但就整体呈现来说，很爽、很完整，很轻松！
孙智正,看过,推荐,2020-03-05 16:30:12,0,设定好，有几个地方很好笑，女的追杀男的设计得不好，虚张声势的感觉，是不是应该翻译成《双手持枪》
河东投石车,看过,还行,2020-03-04 09:43:02,0,电影好玩就行了，最后用锤子打架那一段好像消逝的光芒啊
巴别塔的光芒,看过,还行,2020-03-08 13:02:46,0,燥就完了。
l6632154j,看过,还行,2020-03-06 19:13:40,0,不算我的菜
Yangleiww,看过,还行,2020-03-07 15:19:35,0,我支持丹尼尔转型突破戏路，因为他知道自己是一个演员，一个能意识到尝试自己演技提升才能在未来的演绎生涯上会有更好的出路，他现在宛如英国版王传君，他演的一个美国人都看不出来以前的英伦腔，这确实是很大的进步。不过这片剧情太一般了，有种《通缉令》+《剪刀手爱德华》和低配版《硬核亨利》的感觉，他目前的演技还没有把一般的电影演绎得非常的精彩，可以彻底的撑起一部戏的感觉。他现在演技比艾玛·沃森强，但还没有达到汤姆·哈迪的水平。你们看看《毒液》这种剧情不咋地的电影还是因为汤老湿的演技有种又想要看看的地步了。所以蛋妮的演技之路还有很长的路要走啊~~~如果艾玛屈臣是魔法世界里的学霸，那么蛋妮就是演技中的学霸。
Tuttie,看过,较差,2020-03-04 00:38:10,1,感觉导演是嗑着药拍出来的，无脑剧情真沙雕。
镜,看过,推荐,2020-03-02 22:17:18,1,非常娱乐，非常轻松的R级片
更蓝的海,看过,还行,2020-03-08 16:20:19,0,键盘侠的逆袭？血浆片，但也不能说是毫无内涵。往好了说是娱乐至死，往坏了说就是导演把所有观众都diss了一遍。哈利波特想凭借这个成就自己的疾速追杀是不可能的
21,看过,推荐,2020-03-08 09:33:47,0,男主是哈利波特
auboutde,看过,2020-03-10 09:00:40, ,0,烂到无法评分诶
又昀君,看过,还行,2020-03-10 20:15:27,0,哈利波特在这里的表现还不错！故事挺好，网络不是法外之地！
吃鱼爱好者,看过,推荐,2020-03-07 08:46:37,0,7/10 。题材并不新颖，但是作为一个爆米花喜剧爽片还行
세븐,看过,还行,2020-03-03 22:38:01,0,冲蛋妮穿着熊掌拖鞋在大街狂奔那张剧照来的哈哈哈哈 吃瓜群众的设定👌🏻 其余也太中二了吧 就笑笑哈
桑榆非晚,看过,很差,2020-03-05 23:00:30,0,唯一亮点是nix（单打独斗时）的动作戏吧 跟游戏广告似的 跟男主一打战斗力瞬间清零 迷
JK16,看过,还行,2020-03-05 02:02:03,0,"典型的爽片，大概有点像废柴特工＋海扁王＋硬核亨利。很多镜头很有设计感很有冲击力，但是估计是因为投资还是不够所以拍得还是缩手缩脚的，尤其是结尾部分，不过最后没能抱得美人归这个设定还蛮不错的。有很重的漫画感和电玩感，电影里貌似出现了DOON和地铁两款游戏，估计要是投资到位会给弄成一个DOOM＋地铁的真人版？丹尼尔的形象意外适合屌丝程序猿哈哈哈哈哈哈哈。
三点五星吧，偏三星一点。"
Hornykid,看过,推荐,2020-03-03 12:39:25,1,下饭爽片，为导演和制片人那一段加一星。
路人甲先生,看过,还行,2020-03-01 20:11:26,1,实在不能说是新鲜的设定，时不时穿插场外两句：哇，这个废材居然这么牛逼我开始喜欢上他了啊！我看了只觉得黑线。
ElaineJD,看过,还行,2020-03-03 01:48:42,0,玩命直播+头号玩家+升级+准备好了没  /   Nix says 'Fuck You'
无心,看过,还行,2020-03-10 14:11:19,0,蛋妞儿的鸡鸡好小，难怪最后刘承羽没跟他哈哈哈哈哈哈哈……
大债仔,看过,还行,2020-03-04 04:59:11,0,无脑爽cult~
鬼肆夜谈,看过,推荐,2020-03-08 15:56:28,0,波特···波特你怎么了?不过这玩意真的比魔杖好用多了啊！哈哈哈哈，全片从头开始爽到尾，键盘侠终于幡然醒悟变成正义侠客，感觉可能有2，但是···那啥··emmm如果我没看错的话，波特你是不是露JJ了？那啥···emmm···额···都是男人，过去了过去了···导演你有点恶趣味。
古月小杰诶,看过,还行,2020-03-10 20:29:14,0,看点十足，哈利波特一直都在演奇奇怪怪的角色
AKang,看过,还行,2020-03-04 20:55:08,0,之前说过游戏做的越来越像电影，这部电影也证明了可以反着来把电影做的像游戏
ogre,看过,还行,2020-03-02 20:49:54,0,1 前半部衰到底，后半部嗨上天；2 摇滚配乐很爽，论摇滚的气质，还得英伦范。片子带劲，比预期好，值得休闲看看。
王二,看过,还行,2020-03-08 21:30:01,0,挺过瘾的，蛋妞一直太拼了，这种cult片也演了不少了，架空的故事背景算俗套了，但胜在演出。键盘侠的翻身史
qkdummy,看过,还行,2020-03-03 21:34:54,0,RPG游戏中总有个不起眼的流浪汉是主角的精神导师。
