用户,是否看过,评分,评论时间,有用数,评论
华盛顿樱桃树,看过,还行,2019-07-01 14:52:12,0,故事层面意义深远自不必讲。是太多孩子的痛苦磨难换来的好故事。人间不值得啊孩子们。电影层面后面比较煽情，就是让你哭。这也不是电影的问题，反正谁看谁受不了。另外，欺负孩子虐待孩子，是要下地狱的。这和一般的犯罪不同。
各种迷糊,看过,推荐,2019-08-20 21:41:02,0,好可怜的姐弟俩，只是因为没有生在一个和谐友爱的家庭，就只能屈服于监护人的魔爪之下，过着心惊胆战、畏畏缩缩、性命不保的悲惨生活，周围的同学、老师、警察、医疗人员们也都“见死不救”“束手无策”“放任暴行”，还是一律师良心发现才挽救了被迫背负杀人罪名的老大，联合众人，找到关键证据，洗清冤屈，将罪犯绳之以法。
Entrop1e,看过,推荐,2019-07-21 15:03:31,0,还是看的揪心的电影 背后不只是家暴的问题 可惜人性本恶 没有几个幸存者
liveupto,看过,推荐,2019-07-29 00:05:44,0,这部片子票房很差，损益点都没过，说明韩国人民也不愿意看这么沉重的题材；但是明明是这么沉重的题材，为什么泡菜国永远有这个魅力能把这个故事拍的这么有趣，对娃娃鱼真是爱惨了
★冰凌宫★,看过,还行,2020-02-19 01:04:14,0,又是这种结局，还一切都会好的！坏人做坏事真是零成本，要不怎么能活千年呢！当然你指望一个生活在二三线环境下，且无开窍教育或诱导下的女孩，能拿起尖刀捅死那婊子也不现实，影片后面的情节设置真是用屁股都能猜出来，南韩的这种社会警示片每年都会有好多部，无论套在什么类型片的外贸下，但总感是在隔靴搔痒，我觉得到不如直接一些，教会孩子如何能保护好自己，记得以前的蔷薇红莲不是挺能嘚瑟的嘛，片子后面的庭审让本来真实的事件变得不真实了，说到演员上，两个孩子的表演痕迹太重，李东辉多看几眼还真像男版裴斗娜，但演技上没灵气，柳善应该预备成为下一个熔炉里的张光！
泰坦,看过,还行,2020-02-17 09:43:51,0,又是值得关注的残酷现实，不过演员故事太过脸谱化★★★☆
柠檬不好吃,看过,较差,2020-02-21 22:56:33,0,题材满分，电影两分，浪费好题材，8.1高了
cat,看过,推荐,2020-02-25 21:06:13,0,想到是真人真事改编就很触目惊心
炸酱面,看过,还行,2020-02-02 23:21:14,0,韩国这十年都跟法律飙上了，但是感觉有点矫情。本身是个格局比较小的题材，不太好拍成4星，各种人物的设定都非常精巧，剧本设计上比较戏剧化，配合小格局，及格分。
需要毅种力量,看过,推荐,2019-07-14 16:32:35,0,和熔炉一样的社会性电影，拍摄角度和故事表现都差不多是用同一种方式，虽然只是在事情发生后镜头所表现的一面倒，但很多事要未雨绸缪对于整个社会来说太难了，哪怕是整个国家权力最顶尖的那位，也并不能一言堂，底下一定也涌动着不一样的暗流，所以总是只能当事情发生后才会引起关注并出现改变。不过这部电影在深度方面确实挖掘不够，比较流于表面。就像我昨天面试事业编，我失败了，我看问题的角度太片面，其实社会全都是套路，这部电影也算是表现了一些事情，表达了一些态度，总归还是值得一看的。
k-pax,看过,还行,2019-08-12 12:38:32,0,素材可拍本身的震撼力大于拍片人具体的功力。
🐷,看过,还行,2019-08-17 22:38:31,1,剧情没有给人太大的惊喜，不过看到“根据真实事件改编”还是觉得特别心疼。
Roseash,看过,推荐,2019-07-12 20:41:10,0,看完哭成狗了，如果没有那个小熊难道作恶的人就永远逍遥法外了吗
飘渺游侠,看过,推荐,2020-03-02 00:12:29,0,韩国电影在揭露和推动社会问题进步方面真的很赞，单纯看电影本身可能就7分，如果最后没有那个金刚，多彬是不是还要回到那个地狱里？如果弟弟没有被打死，男主人公是不是仍旧在首尔当他的风光律师。但是不能只站在电影的角度看电影，不要忘记书籍电影不仅仅是为了娱乐和消费的，而是推动和激励人类社会进步。不是只有打死打伤才叫虐待，虐待的性质不因程度的差异而改变。还有那些冷漠装作看不见的大人，老师邻居警察儿童机构，法律上你们都没罪但面对良心你们都有罪。对社会起到警示和推动作用的电影，总是充满了力量的，这种力量可以无视电影本身的瑕疵。我保证在遇到虐待儿童的行为时，绝不袖手旁观。欢迎加我微信pmyx2015，交流分享优秀电影。
鱼骨,看过,力荐,2019-07-11 13:14:43,2,韩国版的《何以为家》。看到恨不得冲进银幕去暴揍那一对父母，真实事件改编，多么惨痛的一句话啊。小律师成长了，小女孩成长了，但弟弟却永远不在了😭。然后还有人在讨论电影技法，觉得思考不够深刻，制作浮于表面，过于商业讨好观众，你们是爬行动物吧这么冷血……
魂,看过,较差,2019-07-11 20:57:33,2,【C】克制住没给一星，又是一部被韩式煽情刻意毁了的片子。
Aさん要娶润宝,看过,还行,2019-10-15 21:40:20,0,"唉，我可能不会主动伸出援手，但是我绝对不要做摇头摆手说拒绝的人.
虐待儿童的父母，是真的不担心虐待致死被判故意杀人的嘛？？？看着自己再婚的对方虐待殴打自己的孩子，心里毛想法都没的么？？？
真是不可思议."
通叔,看过,力荐,2020-03-02 16:09:48,0,瞩目惊心.....对小孩子下手的，真的是禽兽！
烟视媚行,看过,推荐,2019-09-17 13:15:12,0,拍的一般，但是剧情以及背后涉及到的真实社会问题太虐心。指责为人父母暴虐残忍指责周遭的邻居亲友冷漠寡情都不如建立合理完善的相关法律以及关爱保护儿童的社会机构更有用。毕竟现实之中，哪有那么戏剧性的视频小熊来给罪恶致命一击呢。
天外飞青,看过,还行,2020-01-11 21:54:26,0,电影主题关注家暴虐待儿童，韩国也确实拍了不少社会题材。多一分关注的用意是好的，只电影叙事的节奏偏故事化，小孩子要么无端的信任陌生蜀黍，要么失去对大人的信任，自己招认打死亲弟弟的逻辑，很难自圆其说。开始是影射这个社会的冷漠，到庭审一屋子的儿童福利关心者，这样的反转也显得做作，早都干嘛去了。竖立一个爱心泛滥的律师，是本片最不合理的架构。
熊能能脚不沾地,看过,推荐,2020-02-17 23:54:12,0,又一部绝不看第二遍的电影。
雪后林中有鹿,看过,推荐,2019-09-25 18:55:11,0,心都碎了，小朋友演的太好了
王無為,看过,较差,2019-07-23 02:31:51,0,导演能力太差了
Mamacita117,看过,还行,2019-07-13 18:45:09,0,6分吧，本以为看到开头娃娃鱼这么刚是一部法律与人情的洞视，后来发现只是一部用类型化叙事的“试图”警示之作，被虐打孩子的第一视角更是把情绪煽动到极致，人设的对仗在文本层面没有很好的发挥，人物的复杂性更是缺失的，借事发问，虐打孩童致死只判16年，说这是法律的缺陷，恰恰相反，这正是人家法律的完善。
肚脐缝合师,看过,2019-07-23 16:55:20, ,0,"近似题材<熔炉><素媛><白小姐>之后这部只能算蹭蹭热度 油滑又拖沓 两倍速都嫌烦
 金刚摄像头这个就狗血到值得当场拉低2星的程度"
夏之轻寒,看过,推荐,2019-10-15 01:00:24,0,"儿童家暴的主题很好，韩国电影现在动不动就想搞点事嘛。人家早就不满足于换着花样拍些爱恨情仇的廉价电影了，我们（→_→）
剧情转折还是略刻意了，如果能处理得再自然些更好。"
八爪,看过,力荐,2020-01-01 23:30:56,1,如果说《熔炉》《辩护人》是隔壁的故事，那么本片和《素媛》则是身边的事情。如果说《素媛》是突如其来人神共愤的悲剧，那么本片则是束手无策的悲剧。故事深度上，本片不及前者，但是受众更广。韩国总是能拍出直面社会现象，法律无法管控的那一面。本片对家暴的呈现堪比恐怖片，而故事走向却令人心痛。这并不是人心和正义的胜利，仅仅是一个能录制视频娃娃的胜利。整个影片除了题材不错，叙事平铺直叙，全靠继母和小女孩在对手戏里的演技来撑，故事的戏剧化拓展太多，案件本身包括庭审戏剧化程度低，对社会现象仅仅只表现出周围人的置若罔闻，没有什么更深度的探讨，最后的高潮部分仅仅是一个娃娃，如果没有那个娃娃也就没有这个结局和故事，让人绝望。虽然很可惜，但依然是部有话题且优质的影片。
今年不挂科,看过,还行,2019-09-20 01:06:07,0,其实大多数人开始都和邻居、老师、男主一样的心态，无能为力、爱莫能助，非等到事情严重了良心过意不去了才出手相助
芬芬达,看过,推荐,2019-09-08 10:05:48,0,比起无视，半吊子的帮助更加伤人啊，希望法律不外乎理，更重于情！另外这电影好，但没有很好，很多套路，很多描绘过犹不及，期待这类电影能拍的更好！
是你的药,看过,推荐,2019-09-15 20:53:00,0,改编自真实事件。人性是各扫门前雪，汇聚一起才能改变世界。导演多少带着理想色彩，但至少告诉诸君：比什么也不做好。
麻绳,看过,推荐,2019-07-19 21:36:30,0,不敢相信这是真实事件改变的，即使是，是不是为了戏剧性而夸大了儿童福利机构、尤其是警方的不作为，反正这一点是让人质疑的。韩国人拍这种催泪苦情戏真的很拿手，套路和细节玩得很溜，比《熔炉》好，比《素媛》差。
非人类shang,看过,推荐,2019-07-19 09:33:50,0,有些地方略显尴尬，比如金刚的几次对话，还有娃娃鱼认真的表情，哈哈哈，但还是觉得这样具有社会意义的电影真的很难得。长大以后我们可能大多成了邻居那样，路过时只是一句“又开始了”或者躺在沙发上“别去管别人的闲事”。环境与经历可以让人冷漠，但决不能让人成为施暴者。没有一个孩子是错误的，坏的都是大人，小孩儿是熊是皮，但特么那是你干出来的啊！但又说什么天灾人祸，人生无常，父母双双早亡，想想确实是人间不值得啊，那就需要社会及政府制度的补充就应该跟上。所以生孩子这个问题真的该慎重考虑的，物质条件是一方面，爱的教育才是关键。儿童教育真的是一个神圣的东西啊，灵魂的从无到有。
千里草,看过,推荐,2020-03-08 20:22:18,0,大人们有时真的是坏人。希望不要漠视 不要把自己关起来 活在自己的小世界里。
冲玄,看过,较差,2020-02-27 00:08:39,0,韩国一拍这种反应社会现实题材的电影豆瓣上必然就会有一帮人出来叫嚣看看人家看看我们。这个电影真的好吗？正义战胜了邪恶，观众就爽了？现实里哪来的录像小熊，韩国审判未成年人案件下边要坐一堆旁听吗？韩国的警察是干嘛的？庭审就靠一张嘴来定罪吗？就这种只能靠着煽动观众情绪的片子而不剖析这个社会这些人物为什么会变成这样。所以韩国无论拍了多少这类的片子，韩国也还是这样。
何求美人折,看过,推荐,2019-09-22 13:43:19,0,当妈后看不了这种电影，哭的眼泪哗哗的。虽然煽情，但结局还是好的。
大作人家王書紀,看过,还行,2019-08-31 05:09:03,0,被这样长大的孩子，唯一能做的抵抗，可能就是自己不要作这样的父母 —— 不要作父母，就像我的选择一样。所以韩国的出生率会降到 0 吧
草威,看过,较差,2019-12-23 23:33:12,0,这种题材就别往狗血了拍啦……
笑笑笑笑笑笑,看过,还行,2020-02-20 02:35:09,0,看了开头就知道后面如何了，快进着看的
丁小丁,看过,还行,2019-07-21 16:25:38,0,很多地方逻辑不通
三千岁,看过,还行,2019-12-25 15:53:56,1,又一部取材真实事件的韩国电影，在现实与电影之间，韩国的剧作者们总是能够抓住人类共情的地方，毫无保留地撒眼泪。《蒙太奇》《辩护人》《素媛》《熔炉》等等等等。韩国电影在驾驭类似题材时总会保险而又稳妥的落入过分煽情的窠臼，用温情掩盖凌厉，少了冷峻、锋利的笔触以及对事件升华的部分。题材上的同质化、技法上的同理性越来越多的成为韩国电影无法取得突破的绊脚石。亲情缺失家庭，家长对子女的虐待问题，这类群体的生存环境暗黑、冰冷，但愿电影的上映能够给他们的生活投射一缕阳光。
哦米葛,看过,力荐,2019-08-10 10:33:05,0,女孩真好看
DongTianYi,看过,2019-11-11 11:05:43, ,0,拍摄上乏善可陈，基本是个电视剧的拍法，不过事件本身蕴含的力量也足够惊心动魄了。
---,看过,力荐,2019-09-04 21:15:20,0,惊悚和气愤程度不亚于《熔炉》，比剧情更可怕的是“本片改编自真实事件”！
祖儿,看过,力荐,2019-12-18 12:48:04,1,其实单从电影的角度，确实很难为这部电影打过高的分数，电影开头的那个问题在后面没有更好的体现；庭审也极其简单，就等着受害者自己说出口也太儿戏了；男主角拿了那么多的律师证，还大张旗鼓从首尔辞职，却最后没有发挥自己的专业水平，也是有点敷衍了。可是我还是打了五星，不久前，就在上海，晚上我住的楼下发生争吵，有人举报邻居醉酒闹事，还打自家孩子，警察果然很快出警，但几乎不到一分钟，警车就离去了。我不知道如何评判我遇到的这种事情，我觉得这部电影和其他类似的电影一样，就像是警铃，提醒我们要把家暴当作一件值得关注的事情，而恰恰中国电影是缺少这样的警铃。
luffy_zozo,看过,力荐,2020-02-25 18:33:11,0,泪点足够
Alizãe,看过,力荐,2020-02-24 22:18:14,0,哭的我一把鼻涕一把泪 但同样好奇为什么不调查邻居 但不管怎样 故事很好 意义深远 但编剧导演并没有因为社会意义而对技术和艺术放松
蒙奇D,看过,还行,2019-07-04 16:47:26,0,电影挺一般，意义比较重大。如果你知道有孩子正在遭受家暴，你会保护他们吗？电影里小孩的邻居都知道，只是懒得管，怕惹事。还是挺困难的，肯定应该管，但是真遇到了，会管吗？这几天有一个小女孩被大公司高管猥亵的新闻，希望看过这部电影的朋友，能体会到孩子的恐惧和伤害，能更加勇敢。
一颗大橙,看过,还行,2019-07-01 14:46:54,1,反虐童题材的电影深挖一下施虐人的心理和动机应该要比单纯呈现令人发指的施虐行为要更能给社会以警示意义。之前的《白小姐》，现在的《小委托人》，都存在剧情编排上后劲不足的问题。还有，柳善真的不适合演坏人，长着一张任谁看都是好人的脸在镜头前扮演张牙舞爪的恶魔，让人有点儿出戏。
月球漫舞者,看过,还行,2020-02-15 13:24:52,0,小演员演得好
Choux,看过,还行,2019-08-12 18:21:20,0,规规矩矩 庭审挺无聊的说实话
Justina,看过,还行,2019-09-23 21:05:49,0,导演功力不行。
角落里的人,看过,还行,2020-03-09 03:28:03,0,没人觉得后妈其实挺好看的吗？
Jafe,看过,力荐,2019-07-05 11:33:18,1,儿童家暴，怎么能不哭……可是世上偏偏有这种丧心病狂的人，真实事件改编啊……
乌突突,看过,还行,2019-09-18 20:58:19,0,没有直击灵魂 最悲哀的是现实更残忍
康斯坦丁,看过,推荐,2020-02-23 19:24:12,0,题材很敏感，但是拍摄手法很温情，感谢有此韩国电影，在现实如此冰冷，还能温暖人心一下，李登辉和小女主角表演都很生动。。。
一匹马赛克,看过,还行,2019-08-05 23:33:56,0,节奏和部分视听处理还能够好，就题材角度而言，能以这样的完成度去拍摄已值得竖大拇指。
匪子,看过,推荐,2019-09-03 00:50:55,0,7.5//不是故事有多么曲折坎坷，也并非有着殿堂级演技，知道自己很难不落俗套，于是干脆将镜头都指向小女孩的内心深处。就像最后的字幕一样，现实生活中孩子们往往无法始终保持最灿烂的笑容，五年后、十六年后，我们只能期望她的生活能够有所改变。
羞羞哒,看过,力荐,2019-07-06 05:37:13,0,若不是真心喜欢孩子，请放过这条生命
海德,看过,较差,2020-01-12 11:54:12,0,少做几部这种韩国电影吧……
宓,看过,2019-12-14 01:06:19, ,0,一個好題材被這麼浪費簡直讓人生氣！那麼寫實的表現兒童虐待的場面根本沒有必要！有這功夫還不如好好寫故事情節，好好塑造人物關係，想辦法讓人物的感情變化合情合理。簡直太生氣了！！！
王老虎,看过,2020-02-21 11:11:11, ,0,我不评论！但是实在看不下去。渣渣！
周羽,看过,还行,2019-08-30 11:08:54,0,围观者众。
依萍暴富了吗,看过,力荐,2019-07-27 09:36:09,0,哭惨了，哎，真实事件改编才是这部电影最可怕的一件事。
豆瓣铁粉,看过,还行,2020-02-08 20:09:14,0,无情的爸爸演的不错。。。。。
ilsbsblm,看过,推荐,2020-03-08 15:53:58,0,…………
GS,看过,还行,2019-07-19 11:20:58,0,整體還是比較套路，尤其是最後的錄像雖然有伏筆但也只能說是導演硬性反轉讓電影最後得到了一點點光明的結局，也只能說在當今社會大部分家暴案甚至上不了廳，被打死了也只能成為“很難打”的案件。而前2/3的套路卻真實的反應了絕大部分家暴案件（包括家庭其他成員如妻子）的一慣性，周圍所有人的冷漠，就算報警也不會被當回事，社會整體的漠視與放縱，讓絕大部分案件甚至無法立案，在恐懼恐嚇中生活的被害人好不容易鼓起勇氣的求救遭遇如此境況後只能換來變本加厲的暴行，而再也無法對外界有任何希望。所以相對來說電影前2/3更出色一點，而最後強行HE可能遠不如將真實擺在那裡來的震感。整體演員都不錯，包括小演員，李東輝，柳善，李東輝現在資源戲路都不錯，早就跳出了娃娃魚的框框，上一部千萬電影這次獨立主演，柳善雖然演反派但真的美啊！
不姨妈的大白色,看过,推荐,2020-01-17 00:47:08,0,泪光闪闪。几个小演员演的那叫一个！啥叫未来可期啥叫入木三分！既怒又恨啊！因为这对禽兽父母说的对啊！我打我自己孩子就算打死了又关你们什么事情呢！所以啊！让我们尽自己所有的能力成为善良的大人吧！就算不能改变什么至少不要冷漠和麻木吧！
圝33＂,看过,力荐,2020-02-25 00:24:50,0,同样的问题也存在与家暴 小女孩已经属于相当勇敢的去报警去求助男主 如果不是呢？是不是只能面对死亡 真的只有弟弟死了才能得到公正吗？如果没有猩猩视频是不是就不能胜诉了呢？
Tolkien,看过,还行,2020-01-03 22:29:19,0,虐虐虐
Pancy先森,看过,较差,2020-02-19 04:30:33,0,和熔炉不是一个级别的，没法比
KevinZii,看过,推荐,2019-07-25 00:35:23,0,又一部《熔炉》，直击社会问题。
雷斯特雷波,看过,较差,2020-02-04 23:55:59,0,作为电影来说，铺垫不足，急于求成，漏洞百出。
ßëë,看过,推荐,2020-03-08 16:26:49,0,难受，现实生活中我们都是冷漠旁观者。现实中也没有长腿叔叔。
康斐灯,看过,推荐,2019-08-06 15:37:28,1,没个大猩猩还破不了案了？不过真觉得，男人掌控着权力，女人却掌控着男人甚至周围的人，婊起来太可怕了。
束竹,看过,还行,2019-08-12 23:07:16,0,拍的还好，不过本身立意大于片子。希望国内也能拍类似题材。
水色姬,看过,推荐,2019-09-01 11:19:13,0,真的是很震惊了。真实事件改编很受触动。希望这样的事件越来越少。但愿世间太平。
不覺,看过,推荐,2019-09-07 21:19:53,0,當一個女人開始扎頭髮的時候 你得小心了....狠起來不要命的....
JIE,看过,较差,2019-06-28 21:53:40,1,拖沓
烟水,看过,力荐,2019-07-14 22:16:54,0,我好难过。
show,看过,推荐,2020-03-06 03:49:10,0,好羡慕这个小姑娘的头发啊……好多人在说要塑造那个变态后妈的变态原因，有必要吗……有原因就可以作为打人的借口了吗？小胖子男同学去送礼物发现多彬被打之后立刻给叔叔打电话，之后叔叔背着多彬出来的时候小胖子跟在旁边哭的不要不要的，想到素媛里的小胖子，太可爱了。家暴真的，太无助了，第一想到杰鲁米。
阿西,看过,还行,2019-08-18 13:17:39,0,旁观者的冷漠无视到底有罪无罪？法律可能真的无法裁判，过分煽情，但是我就是看不得虐童题材啊，哭死我算了
elaineOoo,看过,还行,2019-10-20 21:29:12,0,电影很理想化，现实却是很残酷的
