用户,是否看过,评分,评论时间,有用数,评论
法式曌影,看过,很差,2019-12-20 21:46:47,85,我求求你了，9012年了，咱能不这么意淫了吗？能不这么Mind Fuck了吗？最看不起黄种人的就是这片导演和编剧吧，硬生生的歧视出了4部。你连黑人都编进美国警局了，都进海军陆战队了，还天天找黄人事呢？你自己信吗？感觉我的9年义务教育收到了奇耻大辱。这部武打场面也实在过时了没得看了，真是感觉自己被硬生生强奸了2个小时。幸亏是最后一部，这是这片给我带来的唯一的好消息。
托尼·王大拿,看过,很差,2019-12-27 22:20:10,34,卡朋特有部片子叫Big Trouble in Little China，放在这里再合适不过，为了赚点民族主义辛苦钱的脸谱化比乱神怪力还要飞。
朋克妇女,看过,很差,2019-12-23 17:31:57,20,什么意思？反song中宣传片？整个电影就在讲在美华人为了拒绝被遣送回中国狂殴美国移民局，辱华了！
( ´◔ ‸◔'),看过,很差,2019-12-20 10:24:23,23,台词尴尬，剧情比2差太远了，还有为什么看出了好莱坞往事的感觉?
独爱人山人海,看过,推荐,2019-12-20 23:22:12,15,仅次于1，动作戏份依旧加分，几场打戏都比前作来得更加凌厉狠辣，其中李小龙巷战，中秋对擂，军营对决，以及最后一场PK都打得非常酣畅热血，父子间的亲情戏也甚为感人。作为系列最终章，片尾的三部闪回意义非凡。PS：希望所有人都能学学叶问，即便有天大的本事，也能做到谦逊温和，低调为人，哪怕是打场架都不发出一声哼哼哈兮。
卢 垚,看过,较差,2019-12-19 00:15:21,25,"新罐子装旧药 有一种一言不合就掐架的既视感 打架的理由也十分扯淡 
  唯一值得一提的是 老戏骨拳拳到肉"
浪味儿仙女丶,看过,很差,2019-12-20 22:38:26,28,没有上海堡垒好看
怀璧不予,看过,推荐,2019-12-21 19:13:13,9,不错的收官之作，叶问的终极之战，不仅贯彻了“武以载道”的真义，还说明了一个深刻的道理：男人的喉咙比蛋蛋脆弱多了。
武侠小王子,看过,还行,2019-12-20 17:31:40,23,第一次看到这么狼狈的叶问，再厉害的武术宗师也抵不过疾病和衰老，或许这就是时间的力量。
嘟嘟熊之父,看过,较差,2019-12-22 19:44:49,18,应该使用减龄特效技术，让甄子丹同时出演叶问、叶正和李小龙。
布拉德皮邪,看过,较差,2019-12-17 20:05:43,18,5.5分，美国人欺负我们中国人！打他！啊！唐人街的师傅们都被打败了！叶师傅上！哇！咏春就是牛逼！剧本、动作、表演全方面无创新，吴樾这个角色完全没第三部张晋亮眼，就别开番外了，李小龙就是影片为了凑爆点的，估计之后要开李小龙单体了吧，李香凝ok吗？
战神一加二,看过,很差,2019-12-20 08:24:17,18,娘炮拳，演技烂，无看点
蔡流云 Raphael,看过,推荐,2019-12-20 12:08:38,12,超预料的好，文戏中乘，武戏上乘，这个系列算是完美收官了。文戏的部分虽然符号化严重，但是少有矫揉造作之感，且后半段民族大义的部分做得很燃。武戏的部分，大量半长镜头真实感非常强烈，除了咏春，吴樾太极拳的那条线出奇的漂亮。我是习武之人，遇到不公义的事，一定要站出来。这一次，我不要打十个，这一次，我要打世界！
静听雨荷,看过,推荐,2019-12-22 12:49:18,9,"*看功夫片真正看的不是拳脚，是出拳的理由。
*宗师也是凡人，咏春和太极再厉害，地震了也要躲到桌子底下。
*练武之人的心，就是遇到不平事，要站出来。
*让人唏嘘的不是衰老，是曾经英雄；不是谢幕，是有原则可坚守一生。"
Pitfall,看过,还行,2020-02-14 22:52:19,0,甄子丹还是一副“活着好麻烦”的表情；以及，学了这么久咏春，终于明白了，电影里甄子丹为什么打那么多次连环冲拳对方总是还能站起来继续打，其实甄子丹就是想告诉你，连环冲不是杀招，用拳打人没有用，要用架子。
boks,看过,推荐,2020-02-10 00:51:24,1,"歪嘴寡言的打人机器叶系服，在美国抢了李小龙的打戏，终于和病魔一起结束了续集。
周小飞八卦出身搞了几下形意，吴樾八极出身搞了几下太极。把人撂倒后搞日字冲拳这个，看着有视觉效果，恐怕误导性很大"
朴不程,看过,还行,2020-02-10 01:18:49,2,民族主义渲染是该系列的立脚点，从历史和文化上看，民族主义情节最容易引发中国人内心共鸣。剧本借此，常规套路，漏洞实在太多了吐槽无力。扳手、寸劲、埋身、寻桥、黐脚，咏春动作戏有板有眼拳拳到肉，煞是好看。7.3
悖论,看过,还行,2019-12-20 11:35:10,5,不满足，说是叶问的终结篇，但是要捧的女星、太极、李小龙抢了太多戏～结尾整个一网友混剪～大IP怎么卖情怀，还得学啊，今年就不少素材
猫奴十二年,看过,很差,2019-12-20 21:21:36,19,功夫片一直有个奇怪的逻辑，即武术强则民族强，从黄飞鸿到陈真到霍元甲到叶问，无不是这样。前两部叶问之所以比较成功，是因为叶问出手是真正遇到了“不公义的事情”，要替人出口气；第三部之所以饱受差评，是因为叶问的个人特色全无，沦落成了一名街道办主任，净管些鸡毛蒜皮的小事。这一部我给一颗星，是因为它呈现出又一种人设的偏差——把叶问符号化为民族代言人，让电影成为开头那句话的体现：叶问强=武术强=民族强。人物的符号化让矛盾变得简单，一切都成为儿戏。民族问题如果打一架就能解决，何必费上一枪一炮呢
蜉蝣,看过,较差,2019-12-20 21:59:51,17,想要表现叶问晚年的落寞和不变的正义感，结果编剧懒到除了滥用民族主义根本没考虑其它招，把功夫和爱国、种族歧视混在一起，满满的都是算计。打戏全都是出奇制胜--体力不支被打--见招拆招反败为胜，靠贬低其它功夫抬高咏春。结尾的回忆杀让人送了口气：这个系列终于完结了，叶问不用冲出地球弘扬咏春了。
池恒,看过,较差,2019-12-20 16:06:16,28,剧情烂的可以 满屏尴尬
电影爱好者7748,看过,较差,2019-12-25 20:51:14,19,真的挺尴尬的  人家一个营的教练和教官 而且其中一个黑带五段 就快把中国最强的这些人干完了  而且打赢人家又是刮眼睛 又是踢裤裆 用尽了下三滥手段才赢 真的好尴尬 起码得改成代表国家最高水平的人跟中国功夫pk 才合理   中国武术自己人都不玩 人家美国最后都用了 怪不得人家强呢  中国武术真的不行了 不要在尬吹了 都说美国各种对你不好 你还不回国 既然就要呆美国就别说自己中国人一边享受美国的好 一边还不放下中国  贱不贱啊  我都感觉这片子就是在黑中国人 还有李小龙 真的尴尬死了 一直叽叽歪歪叫啥 几秒一个啊哈 跟猴子一样 祭拜他师傅还带黑眼镜 给谁装逼呢 最后赢了的鼓掌真的是好勉强 及其尴尬  肯定有人骂我美吹 但事实就摆在电影里  还有俩人修仙呢？打的房子都快塌了  还不光自己房子
芦哲峰,看过,较差,2020-01-10 07:57:19,13,咏春也好，太极也好，拜托你们先在现实中把徐晓冬打败，否则的话，你们在影视作品里这么能打，这么牛逼，也不可信啊。
张咏轩Wayne®,看过,较差,2019-12-20 17:47:19,23,这个系列也该终结了，越往后疲态尽显，都2020年了功夫界的自信心还是在于怎么干倒老外，没有半点精进和创意，终结篇的故事也是糊弄，身患癌症的叶问借着对儿子未来的着想，去国外为其铺路却意外解决了地方势力和华人武馆的纷争，连带出种族歧视的实情，在格局和力量面前，武馆坐镇和会长都被描写成饭桶废物，一个个被“偏见”打的断手废脚，唯有咏春正宗的叶师傅为国人讨了回些许颜面和尊严，这部强行续尾的终结篇，故事严重缩水，生硬制造冲突，幼稚塑造反派，国家矛盾和偏见歧视被放在一个武力解决的小格局里，简直是，无聊做派的英雄主义，浮皮潦草的种族争议，只给人物传记添了一笔，但它既没宽度也没深度，李小龙是物件摆设，袁和平武指千篇一律，一边庆幸这个系列终于完结，一边又隐忧功夫片会不会就此没落。★★☆
柯诺,看过,较差,2019-12-17 20:11:50,14,重拍叶问2
舒农,看过,较差,2019-12-20 09:51:29,17,看了和没看一样，也是主题乐园了。
理想蓝色,看过,较差,2019-12-25 20:19:21,8,打戏不错！剧情真是战狼级别！美国佬没一个好人，黑人有一个好人，黄人全是好人！我去，都9102年了！
昭和惊弓鸟,看过,较差,2019-12-20 16:28:42,13,60年代历史背景只是空中楼阁，没有任何该有的市井气息和人味（在第二部里，作为主创地头的香港无疑在这方面的营造要好很多）。一如既往的还是用过多的动作戏去强行压缩了情节、人物延伸的可能，一贯的“没有什么是拳头解决不了”的港片作风，导致一转文戏就成了电视剧般的短平快，李小龙的角色同样和《好莱坞往事》一样没有任何的出场必要。但最可惜的，还是叶问这个角色都走到完结篇了，还是要被符号给框死，片中大声宣扬的武学无国界、消除文化误解到最后也全丢了，高潮也是生硬堆上去的。另外，甄子丹的表演确实有所进步，有一些老年人动作体态的细节都有照顾到，只是样貌方面（身手就不说了）完全不像一个六十多七十岁的老人啊！
Scripting,看过,较差,2019-12-22 02:21:33,7,《叶问》系列1&2是用心之作，3&4就是消费IP的圈钱之作。《叶问》系列收官之作。囿于纪实，剧作上过分流水账化了，打戏套路化，为打而打。倒是几段与纪实录像相一致的片段让我想起了习武那段时光，咏春、截拳道。缤纷色彩最美丽。
再来三个肉夹馍,看过,较差,2019-12-20 09:37:48,15,再见叶问，您可算走了叶师傅？
荆棘,看过,2019-12-17 04:43:10, ,8,IP Man大概是继黄飞鸿之后最有生命力的国英IP！
柯里昂,看过,还行,2019-12-26 10:30:23,6,三星半。至少比糙到不行的《张天志》强不少，在我看来纵使后两部已经逐渐跑偏，但整体看来这个系列还是挺成功的，叶伟信和甄子丹也算是互相成就。
九只苍蝇撞墙,看过,较差,2020-02-11 22:45:31,3,叶师傅可能没意识到，他去的是火星。
明安,看过,还行,2019-12-23 19:35:05,3,反正故事也是胡来，要是打的时候能加上光剑就好了……
[已注销],看过,还行,2019-12-21 15:14:03,2,我祖宗没眼光，让我好打拳。谁知道打中国人他们说我汉奸；打外国人他们说我义和团；打男人他们说我好勇斗狠；打女人？算了，只有张雨绮砍人的道理，王宝强动马蓉一指头，是不行的。
星泽,看过,力荐,2019-12-20 13:07:47,9,我自己本身也学咏春，在看这电影的时候思考更多的是种族歧视和中华武术弘扬。
我们的失败.,看过,较差,2019-12-20 18:49:22,15,x
西帕克,看过,还行,2019-12-29 14:36:39,5,动作场面很有观赏性，基本可以满足观众对于叶问式爽片的期待，但为什么打就略强行了。虽说叶问用咏春，美国人用空手道，但打起来仿佛都是自由搏击。何况空手道本来也是亚洲的，很难说两边人到底在捍卫什么。
苏格兰折耳,看过,还行,2020-02-22 02:43:40,0,抛开低劣的并不纯粹的，以种族歧视，阶级矛盾激化所引起的前因后果。只谈动作戏，他是一部合格的动作电影，但也仅此而已。
马拉马拉尼罗鳄,看过,力荐,2019-12-20 17:59:33,6,4星半，演出了一个武者、一个父亲的品格和腔调。我佩服叶问的地方在于不管他的愤怒值有多高，临阵占上风至乃至下杀手一刻，他总能适时收手。这是崇高的武德，一种王者风范。打戏很好，文戏不弱，穿插戏有点跳脱但不影响观感。后黄飞鸿时代，甄子丹的叶问系列是拿的出手的系列代表作，没有之一
Charlie.Brown,看过,推荐,2019-12-24 22:08:08,2,最后决战的悲壮居然把我看哭了！虽然情节还是一如既往的弱智粗暴。
藥王子,看过,推荐,2019-12-21 08:30:58,6,"英雄迟暮，总是动人。虽然影片并没有对此作太多刻意铺陈，但其间还是有一丝苍凉意味。
此外，影片一个有意思的地方是，在在处处用民族主义的话语来自我包装和贬抑彼者的，有中华总会诸武人，有美国海军陆战队长官以及移民局官员，但叶问，却不是的。
在这一部片子里，叶问并没有用某一种话语代入先行立场，而只是在每一件事情上，以自己的道德直觉作判断，然后采取行动。
在行动的时候，叶问常常是慢一拍，对事件有一个观察，然后再介入。孔子说：“再思，可矣。”"
赵个,看过,还行,2019-12-19 21:15:55,9,"叶问的故事终于结束了，十年的人生不仅让甄子丹的脸上动作上发生了改变，也让叶伟信失去了创造力，大家好像都疲态尽显，遥想当年叶问1的美术置景镜头设计，其他就不说了，像叶问3片尾大战中场，大摇臂从近景拉远升起再降下并往前推这种呼吸镜头已经看不到了。初看一些时间交代并未记清，不过叶问4的发生时间是64或67年，因为这两年李小龙分别出席了多次""空手道大赛""并作表演，如果是67年，那么《青蜂侠》已经播出了，几个月后一对新婚燕尔罗曼·波兰斯基和莎朗·塔特从英国搬来好莱坞发展事业，一年后，他们跟李小龙成了邻居，再之后就上演了《好莱坞往事》里著名的曼森杀人案(不好意思脑洞开大了)。显然叶问4里完全没有提及李小龙的演艺事业，对历史的叙述也如同盆景，就像那场突如其来的旧金山地震，没有人在乎它的原因。"
daangel,看过,推荐,2020-01-07 14:47:17,2,中美的不同在于西方近代以来强者为王的恒定思维，叶问系列充斥东方式的反抗，但每次文化冲突终归回到暴力反击的路子，可惜！但叶师傅的温情却是以往的功夫大师们所不曾有过的。甚至有淡淡的怀旧与忧伤。
ZeonGin Sou,看过,还行,2019-12-21 12:42:16,7,叶问4的尴尬在于，它表现了外国人歧视中国人是骨子里的——哪是一两种压倒性优势可以让别人屈服？最后的鼓掌简直生硬尴尬以及不服得不行。面对这种强歧视环伺，国人除了自信，就是自强，别天真，别妄想帝国列强因为什么而会服你——连香港人都不会服你。PS：第四部只剩情怀，打戏创意已经干涸。
胖虎不胖,看过,力荐,2020-02-09 19:00:32,1,当今为数不多的中国功夫片，且看且珍惜吧。等这帮人老了，想看就真的没了。
Icarus,看过,推荐,2019-12-18 21:48:43,11,看的粤语原版，第一次在影院看粤语电影，感觉很不错。不愧是袁八爷的武指，动作流畅华丽，故事情节不崩，加入了父子情，以及对于子女教育的思考，影片画面的质感也很好，惊喜的是音乐竟然用的是川井宪次的作品，很燃。加入了李小龙的部分情节，把李小龙留存下来的部分影像再现拍出来，还挺有意思的，塑造了一种真实感，但是Bug 还是有的，美国海军陆战队就允许这么明目张胆的私斗？以及太极的动作这么刚猛？瑕不掩瑜吧，总体上来说是一部还不错的完结篇电影
刘亦菲沈阳分菲,看过,较差,2019-12-20 15:58:28,9,我可能是早就看过了……
我快乐我幸福,看过,还行,2019-12-23 08:57:50,3,李小龙带领华人站出来告诉世界，中国人不是东亚病夫，而李小龙身上这种顽强不屈的精神正是从叶问身上传承而来。
有心打扰,看过,还行,2019-12-20 23:51:11,2,每一场叶问的动作戏都看得十分过瘾，内心澎湃。
西罗亚光明,看过,较差,2019-12-20 17:37:50,5,两星半。Final IP man，竟然比想像中要稍好些，此篇终章也不算太跌份。我也是今天才发现这个IP man的双关语翻译，还挺有趣的，作为中国的超级英雄，叶问这个系列确实具有一定的里程碑意义。在此章完结篇中，叶师傅更加沉默寡言，也更加深重地传递出别离的况味。剧作上巧妙的几次转移构成了加分项，比如：让叶问为子寻校的小诉求闯入唐人街华人武馆的文化空间，而后顺势引出中国武术的大困局；借叶问之口将“胜负欲”置换为“求正义”，并借此弱化民族情绪的煽动性。当然，相对容易消费的仇外心理依然存续在影片中，好在编剧们找对了优化的方向，因为合理改写的惟一方式是将“民族主义的icon”移置为“类型化的英雄”。片末叶问对叶正说，“我来打一遍（桩），你录下来”意味深长，亦算是对片中偶有介入的现代摄影机的额外注脚吧。
风卷残云゛,看过,力荐,2019-12-20 12:58:27,14,"有点出乎意料的好，本想给四星，但这么多年了，还是要加分的!
这年头看中国功夫片真是一部比一部少了，本片中的还原李小龙影像很惊喜，打戏也很过瘾，剧情中亲子情的几个段落几乎泪目了，也许不到那个年纪的人感觉不到吧。
不是说洋人各个有偏见，你要知道那是什么年代，刻板印象是很可怕的。
剧情是差了一点，功夫片，剧情为动作服务，已经可以了。
真的不知道以后功夫片还能看谁。
说中国功夫不行的，说到底要看是谁用，怎么用，什么环境用，什么规则下用——人，最重要的是有自信，用不着跟别人打嘴炮。"
魂,看过,2019-12-19 22:28:25, ,6,这个系列的动作戏已经失去了十年前叶问1-2快准狠带来的趣味性。
德拉库拉拉,看过,推荐,2019-12-22 13:24:51,1,叶问完结，结尾闪回还是有点伤感，香港电影的又一个类型片也基本落幕了
JoeyLu陆柏宇,看过,推荐,2019-12-20 23:56:14,5,跟第二部一样的为了民族尊严
洛伦兹不变换,看过,还行,2020-02-18 00:42:33,2,人物传记片一步步地沦为了爱国主义普及架空片，而那悬空的爱国主义又是那么的虚浮且矛盾，到头来还是只剩下打得好看。
帕帕多普洛斯,看过,还行,2019-12-20 23:23:51,4,"看完电影，最直接的感受就是“我是中国人，我特么好牛逼！”我们现在是最强的！！！！！！！懂吗？？？我在这里，以千千万万中国人的意愿说一句，中国太强大，我们很自豪！！！！！！！！就是，干！！！！


这段东亚劲夫体我是在看电影前写的，看了影片开头一段我有点后悔，这个思想，个态度，这也不狼啊！

结果从那个老板别墅倾情乳化开始，我感觉熟悉的一切都回来了，仔细想想，以前的叶问也是这样，叶师傅开放怀抱和和气气，结果洋鬼子欺人太甚，那我们就要打，就是，干！！！

我怀疑到处喊被乳化的片子全加起来有没有这一部里乳得多………

整个四部下来，印象最深的除了我要打十个，反而是抛下战书与夫人的那一舞，还有自知时日无多让儿子录下自己打拳的动作这两场，其实创作者不是做不出来好的，是观众只想看狼，甚至会鼓掌"
Near,看过,力荐,2019-12-20 22:06:34,4,你们这些影评人能不能别老说叶问4是最后一部功夫片了，怪让人伤心的。我们这一代人做错了什么，要给这么多好东西送终。
tw,看过,较差,2019-12-21 21:13:08,6,两星不是给电影的   是给这个角色的   也算圆满了 （另外这电影真不是拉仇恨的? 看的尴尬癌都犯了  太刻意过了吧   2019了都还有这种类型的片子?）
HarperYug,看过,还行,2020-02-09 19:19:01,1,看到最后结尾的一波对前几部的总结回忆，想想还是多给一个星，叶问系列拍到现在确定也该落幕了，这一部里面也明显的交代了李小龙作为功夫传承的希望所在。而此片除了情怀和四十分钟和结尾的两场打斗戏外，剩下的真的过于无聊，可能是出场的人物过多，东插一脚西插一足，剧情方面真正做到了一眼望穿。
Tinshung,看过,力荐,2019-12-20 12:59:09,8,甄子丹的动作戏真的好看
江湖遠人,看过,还行,2020-02-12 01:32:15,1,学空手道的要给黄种人厉害瞧瞧也是十分迷惑了。70岁的叶问看着依然像50更加迷惑。
Ken Freeman,看过,很差,2019-12-26 09:26:01,2,叶问也要加入战狼宇宙叻
蝠蝠,看过,推荐,2019-12-21 01:16:11,5,在看过今年那么多部艺术性的、文学性的、相见恨晚的、怅然若失的电影之后，也该在年底来部打打打打打的电影了，不然普罗大众们为啥都那么喜欢功夫片？哈哈，我当然是个普通人了啊。借用《顽主》里的一句台词吧：“哥们儿就喜欢俗的”
旺角浮夸,看过,力荐,2020-01-04 16:39:00,2,过瘾，燃，豆瓣评论太苛刻
心囚一座城,看过,推荐,2019-12-24 07:30:28,7,打分65-70分吧 不算经典 剧情问题很多  但综合来看还算及格    只是看了短评点赞高的人的回复  真是觉得很奇怪 动作设计够亮眼 剧情有问题 可以说啊  但这直接打一星是不是过分了  美国英雄片不也就那几个套路么  记得前两年所谓漫威套路垃圾片上映开始都能打到8分多 这边就不许了 直接打一星？ 美国个人英雄主义全世界战天斗地 一个人打死一个师 您就看的挺乐呵 这边才四部打死一个外国人就不许了？ 贱不贱呐  另外有的回复逻辑还真tm奇怪了  古武术的问题 都tm开始怪功夫片了？ 有文化么 有脑子么 说话前能不能多看看多想想   现在豆瓣都是些什么人在发言 打分呐
伪减肥中的阿谦,看过,还行,2019-12-24 21:50:23,3,感觉除了叶问，一个能打的也没有，李小龙也只打了一场。那些师傅很容易就被打败了，会长也是，这样的话换了我也会觉得中国功夫不行吧。说明这电影是符合事实的，这些拳师确实主要是表演而不是实战，哈哈。
狐狸杀手,看过,推荐,2019-12-21 00:47:14,17,看完激动滴对着我老公一阵连续出拳……
荔枝超人,看过,还行,2019-12-20 12:45:45,5,没什么新鲜的点，但也不让人讨厌。打戏加分，宛妲加油
喵老师2333,看过,还行,2019-12-17 23:13:58,4,为了让这个系列完结也是下了狠手了 打斗是真的爽 剧情？很重要吗
kylegun,看过,还行,2019-12-30 19:24:42,1,叶师父出国旅游，观摩李小龙打洋鬼子，揪鼻子扯耳朵中二阿飞，华人商会家具装修，中秋佳节断人肋骨，军营单挑笃喉插眼……能三部曲终结掉多好，动作设计了无新意，基本都是摆架势单挑了事，狗尾续貂炒冷饭看着有点难受
redhousepainter,看过,较差,2019-12-21 15:35:06,2,死星遗迹等画面还是很适合imax画幅。其他的太心疼星战粉丝，这相当于龙珠里特兰克斯把弗利萨劈成两半。时间线走过了人造人，沙鲁，布欧，然后从宇宙深处传来弗利萨的声音：老子还活着！孙悟天是我孙子！！！我草……网文都不敢这么编啊！
马～给你个姓自,看过,力荐,2019-12-20 12:10:02,13,"看的老子热血沸腾，站在街上有种一脚能把汽车踹翻的感觉～
又一个系列结束了，看着这些图片脑子里‘小念头’的声音就自动响起来了
我只不过是个中国人—叶问1
为生活我可以忍，但侮辱中华武术就不行—叶问2
最重要的还是身边人—叶问3
我们是不是该用中国武术去改变外国人对我们的偏见—叶问4"
陆支羽,看过,较差,2020-02-10 00:34:15,1,2.5。
傲龙,看过,力荐,2019-12-21 20:17:43,4,里面几场大战相当精彩，也算是完美谢幕吧，甄子丹和叶问相互成就。
通叔,看过,还行,2019-12-17 21:21:06,5,叶问讲英文，真的很想吐槽……打架要赢，始终是要造成杀伤才行，以柔克刚没问题，但连个淤青都造不了，还打毛，叶问就懂了，最后一战一开始就插眼，最后还是要分筋断骨才算打赢的。这电影ZZ意味颇重，闯到军营里打，这个就……
两江狐子,看过,还行,2019-12-20 19:20:14,3,叶问系列到这一部，才真的成了大IP。剧情比较扯，那个年代华人的遭遇比这糟糕一百倍，影片里给了华人一些要强的机会，恐怕实际上都是不可能发生的，怎忍批评这种创作动机呢？想指出的问题是在于，把种种事端塞得太满了，没有给人物一点喘气时间，一直在为逻辑服务。B故事是好机会，却用亲子关系套路地敷衍过去，叶问系列这样落笔，真不甘心。动作设计太好，甄子丹的表演也更贴近老去的人物，选吴樾真的挺棒的，他的打法不比其他功夫明星华丽，但是苍劲，和甄子丹一搭，干脆到了一块去，观赏性牛逼。世上再无叶问，也再不会有港片里的江湖，很难不伤感。
予己一书🤓,看过,推荐,2019-12-20 17:30:32,3,"7分
前面比较无感越到后面越精彩，最后两场打戏影厅里面的人都感觉要喊出加油，叶问打赢时甚至有人鼓掌。这是在影院看《叶问3》时所没有的。
叶问已经算国产商业片里面比较好的系列了，硬是要拿《一代宗师》比，当我没说，都不是一类电影有啥可比。
《李小龙》敢出，我就敢看。"
五色全味,看过,较差,2020-02-10 01:47:26,4,想不到自從拍了葉問，葉偉信作為一個導演就一直墮落到底了；我可憐的羅莽，每次還沒拗兩下造型就被打飛。
樹,看过,还行,2020-01-05 16:38:59,3,看电影时，在黑暗中，老婆边看电影边练咏春，不停的用小碎拳打我的脸，对我说：厉害吧？看完后，我自称小叶师傅，我跟她对打（误伤到眼睛），她哭了。
天边那片云,看过,很差,2019-12-21 09:36:47,14,编的假的不能再假，真人看了得从棺材里蹦出来。主角演技烂到不行。
gwei,看过,还行,2019-12-19 22:39:48,4,《叶问4》这部格局更大，家国情怀！儿女情长！有温情有豪迈！海外华人异国他乡，立足不易，弘扬中华功夫！万会长👍🏿叶师傅👍🏿赫文👍🏿李小龙👍🏿，7.2，感觉是这系列里拍的最棒的一部，第三部太烂了！
凌家公子,看过,推荐,2019-12-26 14:47:03,2,同样是比武，凭什么你叶师傅打人就能打要害，我们其他师父就不行！
"""eMily""┆rehab",看过,力荐,2019-12-21 16:53:27,3,咏春原本只是南拳里的一个小流派，后经叶问的改良和推广才继续将其延续传承。又因为有李小龙这个徒弟，享誉海外。作为叶问电影IP的最终章，难免拍得过分煽情。叶问本身没有去过美国，也没有与洋人交过手。电影神话了叶问，最后甚至有超级英雄的倾向，罹患癌症手臂有伤的老年叶问还能赤手打赢美国海军陆战队教官👏要知道真实叶问身高只要163😅五星全给男神甄子丹和八爷的动作设计
晓松溪月,看过,力荐,2019-12-21 08:16:11,9,功夫片越来越少了，在这个当下打戏只会慢动作的时代，这种一招一式，硬桥硬马，拳拳到肉的电影，真是很少了。尤其是以中国传统武术为载体的电影，几乎看不到。
山顶野人,看过,推荐,2020-02-09 19:08:56,1,"超出预期的打戏
虽然剧情还是难免不了瑕疵.
仿佛整个华人界 除了叶问 一个能打的都没有....
但是这个系列算是画上一个完美的句号
没有狗尾续貂.值得鼓励.
祖国如果不强大.一介武夫不过也只是一个浪人.
那一代的人  值得尊敬."
止水花,看过,推荐,2019-12-31 14:18:11,1,记得第一次看《叶问》的时候我还是个高中生……物是人非。
咱说,看过,还行,2020-02-25 18:30:49,0,7分，完结篇竟然比第三部好，不烂尾已经很不错了。加分项是对于武术花拳绣腿不管用的刻画。民族主义的渲染仍然太过。几场打斗戏都完全忽视了围观群众的表现来烘托气氛，这是个严重bug。
glim,看过,较差,2020-02-12 11:48:36,1,电影里我重拳出击，现实里我______
注水龙,看过,还行,2019-12-20 12:20:16,5,作为一个终结篇来说，主角塑造还可以，给叶师傅的结局还算体面。虽然这部电影戏说成分比较重，但也没有特别胡闹，没有毁掉人设，整个系列的风格也较为统一。只不过剧本实在是太过于老套，甚至有点垃圾，配角是烘托叶问武艺高强的陪衬，简直是70年代的作风了。在情感上不如《叶问3》。动作戏的密度高，也比较好看过瘾，对于我这种偏向于动作的人来说也是极为满足的了。叶问系列完结了，我的这段童年记忆也结束了。
本来老六,看过,力荐,2019-12-20 16:12:39,2,四星半吧。还能打。
✨,看过,较差,2019-12-20 17:55:46,12,剧情套路，打戏无亮点，片尾闪回画蛇添足，不过传统武术电影真是越来越少了
mOco,看过,较差,2020-02-22 12:45:35,0,又有点回归第二部的感觉，但还是不够简单纯粹。
?,看过,较差,2020-01-05 18:51:46,1,前面几部好像也没看全……
思郁,看过,还行,2019-12-29 23:40:26,8,在一个枪炮的世界里，还用拳头来维护正义，这不是文化自信，这是文化意淫。
小额么小脚丫儿,看过,还行,2019-12-25 01:30:54,2,作为系列的收尾也算草草，作为单片的收尾也算草草，几条线都没交代完就算了，弘扬中国功夫结果变成“还是咏春最牛”。
老罗Lazzaro,看过,还行,2020-02-11 21:11:52,0,叶问系列完结篇，英雄暮年，引出李小龙作为传承者。拳拳到肉的对决戏还是可看的。
卫斯理,看过,较差,2020-01-09 00:51:59,2,"为打而打，反派、配角毫无个性彻底脸谱化，打戏是唯一能看的部分，但比起第二部甄子丹洪金宝巅峰对决还是差了一大截。
关于功夫和格斗，我很坚持的观点是：在绝对的力量面前，任何技巧都是浮云。"
安东,看过,还行,2020-02-10 21:40:55,2,打的是真好看，没得说。不过《叶问1》的时候我写过一篇评论，叫《除了痛殴外国人，还能玩点别的吗？》，结果12年过去了，还是在痛殴外国人……
小米=qdmimi,看过,还行,2020-02-10 17:32:05,0,一个不过不失的句号。
影毒肥佬,看过,还行,2019-12-31 12:15:11,0,"女孩真是好清新......但背景邏輯好大問題, 人地肯請振藩去參與表演,  而64年葉老師已七十,  空手道係扶桑武術,  老美當自家武術也搞嘢,  當然參考寇大師的全金屬會知軍中欺凌係離譜, 但最尾連字幕都唔交代下萬老師點解無事 (難道暗示萬老大的其他背景......)  好在羅莽老師.鄭則士老師等老戲骨壓陣提供不少幽默溫情....算平衡了不少......"
Clyde,看过,较差,2020-03-08 20:01:33,0,说实在的，中国功夫还是自己玩比较好，想作为文化强势输出，效果恐怕并不理想。动作戏较之前三部，缺乏亮点，也可见中国功夫vs美式格斗很难拍得漂亮。
bugz,看过,还行,2020-01-13 02:11:03,1,又一次的爱国教育。 可惜剧情套路化，打斗也套路化。像是喝茶泡到了第四泡。小女演员很吸睛。漂亮，又有身材。未来将是个好苗子。3.5星
michaelchao_cc,看过,较差,2019-12-20 16:54:07,8,这部戏的麦格芬是那封推荐信，其他所有的设计就是为了引出动作戏。叶问拍到第四部，咏春已经没有什么可展示的动作新招式了，只能将咏春和目前的中美关系联系在一起，讽刺下川普移民政策，展示下咏春干倒自由搏击，最后强调下学咏春要自信，呼应当前的四个自信——“道路自信、理论自信、制度自信、文化自信”。一部动作片，加了杂七杂八有的没的，倒是容易过审，但深度差太多，像是个水果拼盘。当然，最大的问题还是动作戏拍得不好看。
