用户,是否看过,评分,评论时间,有用数,评论
HEISENBERG,看过,还行,2020-03-09 21:47:23,1,"除了插曲，乏善可陈。
与《蜘蛛侠：平行宇宙》一样，美式画风，萝卜青菜。"
战斗少女,看过,推荐,2019-11-29 23:39:25,0,在所有有圣诞节文化的欧美地区里这部动画片应该有更情怀感吧，就像我们把东方传说拍成电影一样。不错
纯不真,看过,力荐,2019-11-23 00:35:28,2,"“最为无私的奉献，最能鼓动人心”
哇我哭的好大声😭
请让网飞提名最佳动画！
请让主题曲提名最佳原创歌曲！
流媒体在奥斯卡真的需要姓名！"
_王帅傅,看过,力荐,2019-12-08 19:07:56,0,艹，太可爱太好看了，2019年还有这么优质的独立2D动画片简直是21世纪的福报啊艹
leoglory,看过,力荐,2019-12-03 10:52:06,0,比Frosen II要好，虽然故事一样俗套，起码设定还算新颖，而且真的温暖人心，很适合节日。
四道风,看过,力荐,2019-11-20 20:39:41,1,A true act of goodwill，always sparks another
麦克阿瑟,看过,还行,2020-01-19 19:36:07,0,这二维画风，大家都这么怀古了吗？
[未注销],看过,推荐,2020-02-09 22:31:17,1,❶从头到尾自然地引入圣诞老人的标志——名字（K/Claus）、“坏孩子名单”、驯鹿、形象、烟囱/礼物，水到渠成地讲了一个起源故事。❷邮递员起初是个成事不足、败事有余的纨绔子弟。完全无法引起我的共鸣，直到他和克劳斯产生奇妙的化学反应，点燃的希望最终融化了小镇的宿怨（而且是由小孩感染大人，寓意不浅；俩家族头领也是被子女影响）。最无私的奉献，最能鼓动人心。❸给孩子分发纸笔宛如非法交易，邻里气哼哼地礼尚往来真是妙趣横生，孩子们在课堂渴望知识的眼神很动人）
荒川,看过,推荐,2019-12-22 11:13:47,0,儿童向，但是故事基本上是说圆了。三点儿五星。有一个问题 - 如果孩子从小在暴力的环境中长大，怎么会知道现实世界中naughty和nice的定义呢🙃
马可new仔秀,看过,推荐,2019-12-24 23:54:09,0,非常感人的圣诞故事再演绎，画面很精美，一些小细节也让人忍俊不禁
Nightwing,看过,推荐,2020-01-27 17:38:55,0,7/10
小天狼星星🌟,看过,力荐,2019-12-07 20:26:03,0,能把我的左眼打动。
击破苍穹,看过,还行,2020-01-11 02:59:44,0,圣诞节的由来？ 所有的设定都很矫揉造作，整个故事架空得让其想要表达的主旨缺乏信服力。最后的离去乃至成为一个传说，其实是个悲剧。 当然了，它本身就是一部童话动画，为什么不选择去相信呢？
劣者不是故意的,看过,推荐,2019-12-26 20:22:48,0,非常适合圣诞看
某S,看过,力荐,2020-02-15 19:26:35,0,年度最佳cp
KingofChimney,看过,2019-12-10 23:20:39, ,0,冬天容易致郁，也容易治愈。
BOBO.,看过,推荐,2020-01-24 19:42:31,1,特意选择在除夕夜看这部作品，所以在观感上还是不错的，这是是一部非常简单的童话故事，但不得不说温暖动人。虽然讲述的是一位圣诞老人的诞生故事，但也能够体现出很多人生道理。如何把这种俗套的故事内核讲的清新动人，这部作品还是下了比较大的功夫，在温暖感动的基础上添加了不少的风趣幽默，各种笑点处理的也够好也不至于让人感觉尴尬。可以说这是一部童真味非常浓厚的动画电影，试问谁能抵抗小孩子们的纯真笑脸与天马行空的想象呢？从孩子们最简单最纯真的愿望出发，转变了花花公子的人生态度，融化了独居大叔冰冷的心，并改变了整个村庄的生活方式，更重要的是在人们的心中传播爱的力量，因为无论如何爱一直都是永恒的话题，只有爱才能点亮万家灯火，只有爱才能挥去心中堆积的阴霾。
Cinnamon Boy,看过,推荐,2020-01-24 19:02:50,1,冰冷诡谲的开始，温暖宽容的收束，本片算是给了圣诞节一个独特而神奇的解释，而且完美诠释了圣诞节精神，前不久那些嚷嚷抵制洋节的一帮人真的太封闭了，可闭嘴吧。原声里那首《Invisible》很加分。87 /100
O型血,看过,2019-11-27 19:22:47, ,0,这个世界，往往最为真诚的奉献，最能鼓动人心。盘点2019十大海外年度电影、人物和事件《映像2019海外篇》https://www.bilibili.com/video/av84784555网飞冲奥动画电影！《圣诞节的秘密》首曝预告https://www.bilibili.com/video/av70601206
萤木C,看过,推荐,2020-01-31 14:50:13,0,暖心可爱
Ni,看过,推荐,2019-12-27 15:01:54,0,故事简单，画风漂亮，成片比剧照看起来灵动多了，很棒的家庭电影。
猫阿水,看过,力荐,2019-12-22 15:07:35,0,非常暖，非常正能量～
Catete,看过,还行,2020-02-18 11:19:56,0,这个剧情真是太单薄了。。
珠海小豬豬,看过,还行,2020-01-19 16:43:40,0,"其實聖誕節沒有秘密，聖誕卡更是在網路興起前，人人互相郵寄問候的紙卡。
今天你能想像早年聖誕節時那種郵件滿天飛的盛況嗎？"
柒,看过,还行,2020-01-27 16:45:19,0,6.5
画瞳,看过,还行,2019-12-19 15:47:45,0,在圣诞节讲讲圣诞老人来历滴动画化，适合儿童观赏~~~~~~
幸哉乐活,看过,推荐,2019-12-15 16:38:02,0,刚开始觉得有点闷还以为要看不下去了，看下去发现还是熟悉的套路却还是挺感人的，一心摆脱的当你认真做了不管你出于什么目的但最后让你否定它时你也会有不忍也可能去热爱。
膜法的橙子,看过,较差,2019-11-20 21:53:13,1,觉得故事情节还是太幼齿了，人物设置太程式化，没啥深远立意。画风看起来也很粗糙。
木光,看过,推荐,2020-02-05 13:25:34,0,冲着奥提去看的。故事简单治愈，拍的工整顺畅，美术风格非常舒服。传达了爱与包容可以化解一切仇恨，善意和温暖会通过人心而传染。作为动画电影挑不出什么毛病，我觉得很棒，所以今年的奥斯卡最佳动画我选择《玩具总动员4》（滑稽脸）
元首特价大酬宾,看过,推荐,2019-12-26 11:31:05,0,又老套又好看，看到老爷爷守着一屋子玩具的时候，哭的稀里哗啦。不明白为什么要讽刺这个设定老套，我知道圣诞老人是假的，都是假的，所以我不能相信童话了吗
草一由八,看过,力荐,2019-12-29 21:15:49,0,"太暖心啦~在寒冷的人间能偶尔被这样温暖一下子，夫复何求？一直想要离开的这个地方，或许并没有那么糟糕。但愿无论在世界上哪个角落，都能温暖地活着。"
畅畅电影,看过,力荐,2019-11-19 12:21:14,1,这部关于圣诞老人来历的动画能治愈我一整个冬天。太温暖太有爱了。
费纸姬,看过,还行,2019-12-09 07:15:27,0,德国人居然看哭了？？“看哪哭的？？”“不知道.. 看着他和他媳妇儿那个空架子的时候”泪点笑点成正比的低..
天马星,看过,推荐,2019-11-25 13:24:51,1,欲扬先抑的手法，前半段猜不中套路，后半段温情十足，圣诞起源的有一次创新改编。
tunight,看过,推荐,2019-11-21 20:20:42,0,太煽情了
飞侠式拼搏,看过,推荐,2020-02-18 22:26:05,3,一件无私的举动，总会激发另一件的发生。圣诞老人起源故事新编，其实就是一些常见的套路剧情。但就是这样一个简单的故事，却做到了引人入胜，温暖治愈，真诚感人。画风加分，音乐加分，每年圣诞节推荐影片+1。
Alec,看过,还行,2019-12-18 21:42:02,0,7+/10分。挺温情的动画片，不过8.6分还是过誉了吧。
woniu2048,看过,还行,2019-12-19 22:25:30,0,美好的圣诞故事，情节套路版流畅，只给予可能的美好。
黑白,看过,推荐,2020-01-16 22:07:20,0,"最无私的奉献，最鼓动人心。
2019年最佳动画故事！！！"
韦恩斯坦_李,看过,还行,2019-12-07 20:20:15,0,还好吧
大噪,看过,还行,2020-01-18 18:08:38,0,oh~原来是因为这样。经典人物ip传记的套路手法。
韦肃,看过,力荐,2019-12-05 21:18:55,0,在最靠近圣诞老人的地方，一定有奇迹可以发生。个人年度动画最佳，故事、音乐、画面都很好。
柠檬树下,看过,还行,2019-11-27 22:35:56,0,商业片。想讨好全世界观众，太难了。人物造型不错，元素用的太乱了。音乐好搞笑，东西方混剪。
La~jum~bo,看过,推荐,2020-01-17 14:28:35,0,你们绝对不相信我昨晚看到了什么！神奇驯鹿拉的飞天雪橇！其实，下一秒是人仰鹿翻。这就是圣诞老人存在最美好的意义吧~
黄信滚,看过,还行,2019-12-12 13:44:12,0,大部分桥段都太刻意和按部就班了。
好风,看过,还行,2019-11-24 16:20:56,2,异族间的冲突一声钟响就顷刻爆发，白雪后的冷寂一片苍茫外人迹寥寥。为孩子寄信，传递跨越千年的隔阂，来到诚挚的内心世界，为圣诞送礼，肩负彼此的期望，点亮暗夜的星光，抵达万家灯火，一切起源于最初的使命，又归结于友情爱情，孩子们最天真的笑颜，岛上最初的宁静，无休止的打闹，才是他们最该有的模样。红色着装白色胡须，驯鹿雪橇，圣诞老人也不是天生圣诞老人
浴佛,看过,推荐,2019-12-14 14:42:09,0,北欧风格的动画，圣诞节题材的故事片还能拍出新意真不得不佩服他们的创意。温馨而治愈
熊類爆弾,看过,推荐,2020-01-24 01:08:04,0,7.5/10  恰到好處的溫馨感，沒有花太多時間去講大道理，很可愛！
Entrop1e,看过,推荐,2019-12-23 12:43:01,0,圣诞前夕看望这个片 突然就明白为什么外国人那么喜欢圣诞节 美好的东西本身就足够让人幸福了
泰坦,看过,推荐,2020-02-03 17:22:50,0,温暖的故事，圣诞老人的起源 ★★★☆
Riobluemoon,看过,力荐,2019-12-30 20:03:41,0,8分。本来以为是简单的应景之作，没想到越看越来劲~~圣诞老人的起源故事被描写得意料之外，却又情理之中。 电影没有什么太多超自然因素，也正是因为这样，才能让人更为佩服编导的想象力，把有关圣诞老人的传说一一实现。我最喜欢的是结尾克劳斯的离去，毕竟常规的动画电影到和解估计就结束了。人毕竟会老，会死，但传说会一直流传下去~~~
Adarkwalker,看过,推荐,2019-12-01 10:47:30,0,很久没看这种小温馨的励志动画，风格介于圣诞夜惊魂和冰雪奇缘，角色性格和故事依然很迪士尼
一位少男,看过,力荐,2019-12-22 22:07:13,0,我太喜欢这画风了，每一帧都感觉是寄给自己的圣诞明信片。感谢电影。
虚杜,看过,推荐,2019-11-24 13:45:32,0,可以改编成真人版的圣诞故事
zykmilan,看过,推荐,2020-01-29 20:11:53,0,圣诞老人的起源故事，非常甜非常暖。
木石子,看过,推荐,2019-12-10 15:43:38,0,老套的剧情衍生出无限的开心与温暖，这大概就是国外动画的过人之处吧！
瓜。相信这个世界很变态。,看过,较差,2019-12-16 23:28:48,0,我是真的喜欢圣诞元素，但这一部也太浑水摸鱼了吧。
寒青,看过,力荐,2020-02-13 22:56:07,0,和解始于玩具和联姻interesting
元帅,看过,推荐,2019-12-04 18:42:33,0,喜欢这个画风！故事也很暖 西方文化大侵入的典范 请国内动画制作公司努力啦！
一季风,看过,力荐,2020-03-03 23:59:10,0,不论从立意还是从剧本、制作上说，都太棒了。而且完全戳泪点啊，如果社会就是这样该多好啊。
需要毅种力量,看过,推荐,2019-12-28 22:11:24,0,赋予了圣诞节一个温暖治愈的故事，完全不比迪士尼的讲故事能力差。可惜在中国，圣诞节的味道是送苹果挨炮的内涵节日哈哈哈哈。
蜉蝣渡海,看过,还行,2019-11-20 20:29:33,0,圣诞🎅精神:无私给予，祥和欢乐，暖意融融，好像这些都是有圣诞老人后才完全形成的。电影并没有太多新意，一个善意激发出更多的善意，但是应景还不错。
墨菲,看过,力荐,2019-11-20 23:40:02,0,炒鸡好看的圣诞🎄动画🤩
芬芬达,看过,力荐,2019-12-25 23:28:59,1,虽然今天只是个普通的星期三，甚至有点倒霉的工作日，但是能在圣诞节这天看完这部电影，真是太好了！
跑_真的跑不动,看过,力荐,2019-12-14 00:10:35,0,可惜我生活在一个好心没好报的国家
林落葵,看过,力荐,2020-02-03 19:42:17,0,"看到在安妮奖获了很多奖，就找资源来看了
画风很温柔我很喜欢，剧情前半段其实在我心里挺一般的，但到了最后十几分钟还是忍不住在痛哭流泪，因为人物很打动我，我也不知道是因为克劳斯或者是贾斯帕，温柔而又力量，可以打动我。我好喜欢克劳斯😭😭😭
我今天知道如此美好的童话，也可以做到在教育大人在前行的道路上某些东西不要泯灭
当时间线的长度拉到一个人的一生的时候，是最打动人的时候
温和，珍惜每一段你的机缘和遇见的人，这个世界将无限美好。再糟糕都可以变得美好"
陈赖汉,看过,力荐,2020-02-12 01:25:21,0,虽然我是个皮克斯粉丝，但我仍然觉得这电影比《玩具4》好看。
通叔,看过,力荐,2020-02-03 10:04:12,0,比宗教故事更感人与有趣
70年的雪,看过,力荐,2020-02-02 22:19:51,0,原本以为又是一个讲圣诞老人起源的俗套故事，但是这个老人真的温暖我感动我，满身疮痍仍然对世界温柔以待，人生如何不是得到了什么，而是付出了什么
阿丽丝,看过,还行,2019-11-27 10:52:38,0,唯一可以算亮点的是画风吧，全部做成2D的会更好看。男主的人设实在太像个干广告的了，女主又十分迪士尼。合家欢盖章。
小林修车,看过,力荐,2020-01-28 23:20:07,0,SPA Studios绝对是家值得被铭记的动画公司，受三维动画冲击，创始人赛尔希奥离开迪士尼创立了SPA，并一直以联合制作的身份参与好莱坞动画项目，其中多数是口碑上乘的三维动画，但他始终没有放弃对传统二维动画的热爱，一直寻找能重新给予二维动画新生命的方法，其成果便是这部历经多年开发，结合诸多革命性新技术的Klaus。因其而生的动画软件直接被命名为KLaS(Klaus Light and Shadow)，其革命性功能一个叫LAS，能自动识别二维形象轮廓，以便添加修改更接近三维质感的光影效果；一个是MOE，能动态更新运动物体肌理，让运动物体质感更加立体。可以说Klaus是一部由“光”绘制的动画，单帧最多时能多达八层照明，这项技术不仅让二维动画获得新生，更让二维动画的未来充满可能性，SPA功不可没
洛宇痕,看过,推荐,2019-12-25 23:54:33,0,"（ART11观影）
圣诞节当然要看圣诞电影
《克劳斯：圣诞的秘密》
欢乐又不失温暖
圣诞节圣诞老人🎅送礼物🎁
驯鹿，雪橇，烟囱，袜子
夜间飞行在天际送礼物
所有这些的由来已经不重要了
重要的是这个节日和在乎的人一起团聚
只有欢笑和温馨
这就够了，不是吗？
圣诞快乐！🎄🎅🎁"
风雨骑老师,看过,还行,2019-12-08 00:11:05,0,很适合跟孩子一起看的合家欢动画，另类圣诞起源传说，浅显易懂、寓教于乐的道理。如何将人与人的孤岛连接成一片海洋？“无私的付出总能激发他人的善举。”美术和音乐都很棒，美中不足的是故事细节不够丰富，撑不起人物的变化和情节转折。不过最后克劳斯“离开”的处理，想必也是给孩子一堂深刻的死亡教育课。
雲水,看过,力荐,2019-12-25 22:27:14,0,暖到不行，话痨男主莫名有爱
熊能能脚不沾地,看过,推荐,2019-12-02 23:16:19,0,非常暖心。最后那一阵有点泪目。这个世界还是充满爱的。
[Deleted],看过,很差,2019-11-25 09:10:59,0,过于现代的代入，外观、性格和机缘均是如此，以及假装成年人叛逆的世界观，同爱，死亡和机器人的观感，电脑制作精良但无趣
HarperYug,看过,还行,2019-12-15 17:11:01,0,电影本身的故事还是挺简单单薄的，大致也就是说出了圣诞老人故事的起源，但是整个画风很是让人喜欢，故事上也是到最后快结尾的部分让人动容，特别是中间的很大部分，太无聊了，差点没看下去。
千里草,看过,力荐,2019-11-23 23:12:10,0,a true act of goodwill always sparks another.
Doreen,看过,力荐,2019-12-28 04:16:19,0,圣诞老爷爷是个悲情角色啊😢
Santorini,看过,推荐,2019-12-19 12:55:03,0,最为无私的奉献，最能鼓动人心。前二十分钟差点以为是恐怖片，结果是励志、温情+圣诞老公公的故事
